animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A0991910,CHIHUAHUA LH,STRAY,AT LARGE,05/03/2017,11:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,05/09/2017,11:27:00,K17-378754
A0982508,GERM SHEPHERD,STRAY,AT LARGE,02/23/2017,23:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/03/2017,17:21:00,K17-372209
A0989731,BORDER COLLIE,LOST REPORT,OTHER,04/19/2017,14:37:00,HEALTHY,LOST REPORT,04/30/2017,12:59:00,K17-377115
A0985658,CHIHUAHUA LH,STRAY,AT LARGE,03/21/2017,19:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/21/2017,19:17:00,K17-374477
A0984867,POODLE MIN,OWNER SURRENDER,GENERAL,03/15/2017,12:49:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/16/2017,12:40:00,K17-373895
A1009781,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,09/28/2017,15:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,09/28/2017,15:29:00,K17-395204
A0993930,GERM SHEPHERD,STRAY,AT LARGE,05/16/2017,16:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/20/2017,08:27:00,K17-380256
A0996305,CHIHUAHUA SH,STRAY,CONFINED,06/01/2017,08:38:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,06/03/2017,00:00:00,K17-382139
A0987984,AUST SHEPHERD,STRAY,AT LARGE,04/07/2017,12:47:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/12/2017,16:24:00,K17-375919
A1002085,CHIHUAHUA LH,STRAY,AT LARGE,07/17/2017,09:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/17/2017,09:36:00,K17-387583
A0989714,PIT BULL,STRAY,AT LARGE,04/19/2017,13:45:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/19/2017,17:26:00,K17-377108
A0990548,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,04/25/2017,12:49:00,TREATABLE REHABILITABLE CONTAGIOUS,EUTHANIZED,05/11/2017,16:23:00,K17-377769
A0997586,GERM SHEPHERD,STRAY,AT LARGE,06/08/2017,09:46:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/12/2017,11:51:00,K17-383038
A1001420,CAIRN TERRIER,STRAY,AT LARGE,07/10/2017,16:48:00,HEALTHY,ADOPTION,07/18/2017,17:23:00,K17-386862
A1008668,CHIHUAHUA SH,OWNER SURRENDER,RETURN30,09/21/2017,17:07:00,HEALTHY,ADOPTION,09/22/2017,12:40:00,K17-394477
A0983271,PIT BULL,STRAY,AT LARGE,03/02/2017,17:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/07/2017,13:37:00,K17-372714
A0983380,LABRADOR RETR,STRAY,AT LARGE,09/13/2017,10:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,09/24/2017,13:07:00,K17-393635
A1002532,CHIHUAHUA SH,STRAY,AT LARGE,07/20/2017,15:21:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/01/2017,15:22:00,K17-388036
A0985325,CAIRN TERRIER,STRAY,AT LARGE,03/18/2017,12:08:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/31/2017,17:31:00,K17-374189
A0995238,RAT TERRIER,STRAY,AT LARGE,05/24/2017,12:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,06/02/2017,17:08:00,K17-381226
A1001734,GREAT PYRENEES,STRAY,AT LARGE,07/13/2017,14:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,07/19/2017,16:08:00,K17-387202
A0998859,POODLE MIN,STRAY,AT LARGE,06/17/2017,12:41:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,06/27/2017,15:30:00,K17-384121
A0992155,GERM SHEPHERD,STRAY,AT LARGE,05/05/2017,11:23:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,05/21/2017,16:27:00,K17-378965
A0995996,GERM SHEPHERD,STRAY,AT LARGE,05/30/2017,12:10:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,06/04/2017,12:47:00,K17-381891
A0982314,PIT BULL,STRAY,AT LARGE,02/22/2017,13:28:00,TREATABLE MANAGEABLE CONTAGIOUS,EUTHANIZED,02/26/2017,13:26:00,K17-372065
A0993354,LABRADOR RETR,STRAY,CONFINED,05/13/2017,17:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,05/31/2017,17:32:00,K17-379953
A0984978,CHINESE SHARPEI,STRAY,AT LARGE,03/15/2017,21:39:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/21/2017,18:09:00,K17-373971
A0997122,ALASKAN HUSKY,STRAY,AT LARGE,06/05/2017,18:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,06/07/2017,10:26:00,K17-382726
A0991321,CHIHUAHUA SH,OWNER SURRENDER,RETURN30,05/30/2017,16:15:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,06/09/2017,17:46:00,K17-381942
A0991243,PIT BULL,STRAY,AT LARGE,04/29/2017,12:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/10/2017,14:33:00,K17-378252
A0999205,AUST CATTLE DOG,STRAY,AT LARGE,06/21/2017,08:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,06/21/2017,08:12:00,K17-384470
A1006031,GERM SHEPHERD,OWNER SURRENDER,GENERAL,08/22/2017,15:16:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,08/24/2017,09:30:00,K17-391414
A0984919,PIT BULL,STRAY,AT LARGE,03/15/2017,15:14:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/19/2017,13:41:00,K17-373927
A1008423,ROTTWEILER,STRAY,AT LARGE,09/14/2017,12:44:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,09/20/2017,12:52:00,K17-393726
A0998628,PIT BULL,STRAY,CONFINED,06/15/2017,13:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,06/23/2017,17:52:00,K17-383903
A1005851,SHIH TZU,STRAY,CONFINED,08/20/2017,12:27:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,08/24/2017,13:15:00,K17-391236
A1004543,GERM SHEPHERD,STRAY,AT LARGE,08/09/2017,09:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,08/13/2017,09:21:00,K17-389986
A0985764,CHIHUAHUA SH,STRAY,AT LARGE,03/22/2017,14:39:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/04/2017,17:12:00,K17-374545
A0987215,ALASKAN HUSKY,STRAY,AT LARGE,04/02/2017,06:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/05/2017,15:52:00,K17-375480
A0987346,PIT BULL,OWNER SURRENDER,GENERAL,04/03/2017,15:45:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/12/2017,16:49:00,K17-375586
A0987116,SHIH TZU,STRAY,AT LARGE,03/31/2017,13:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/31/2017,13:48:00,K17-375383
A1001783,PIT BULL,STRAY,AT LARGE,07/14/2017,08:00:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,08/02/2017,17:24:00,K17-387259
A0993016,ALASKAN HUSKY,STRAY,AT LARGE,08/26/2017,15:57:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,08/27/2017,14:41:00,K17-391833
A0988463,PIT BULL,OWNER SURRENDER,RETURN30,04/23/2017,14:59:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/25/2017,11:41:00,K17-377570
A0965539,LABRADOR RETR,OWNER SURRENDER,RETURN30,11/28/2016,14:55:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,11/29/2016,11:15:00,K16-365387
A0990472,PIT BULL,STRAY,CONFINED,04/25/2017,02:47:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/04/2017,20:59:00,K17-377725
A0993434,ROTTWEILER,STRAY,AT LARGE,05/15/2017,07:59:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,05/15/2017,08:24:00,K17-380041
A0999401,WEST HIGHLAND,OWNER SURRENDER,GENERAL,06/22/2017,15:52:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,06/29/2017,13:00:00,K17-384682
A1002109,PIT BULL,OWNER SURRENDER,EUTHANASIA REQUESTED,07/17/2017,12:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,07/17/2017,13:08:00,K17-387606
A0985133,GERM SHEPHERD,STRAY,AT LARGE,03/16/2017,16:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/21/2017,11:39:00,K17-374056
A1006120,GERM SHEPHERD,STRAY,AT LARGE,08/23/2017,10:25:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,08/27/2017,09:41:00,K17-391504
A1000713,BRUSS GRIFFON,STRAY,AT LARGE,07/04/2017,19:16:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,07/15/2017,16:34:00,K17-386111
A1001423,CHIHUAHUA SH,STRAY,CONFINED,07/10/2017,17:01:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,07/14/2017,17:37:00,K17-386866
A0988653,ROTTWEILER,STRAY,AT LARGE,04/12/2017,06:52:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/16/2017,10:36:00,K17-376338
A0999707,GERM SHEPHERD,OWNER SURRENDER,GENERAL,06/25/2017,12:33:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,07/01/2017,12:32:00,K17-385025
A0999866,PARSON RUSS TER,STRAY,AT LARGE,06/26/2017,00:11:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/01/2017,14:15:00,K17-385214
A1002074,PIT BULL,STRAY,AT LARGE,07/16/2017,23:52:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,08/06/2017,10:54:00,K17-387564
A0992124,PIT BULL,STRAY,AT LARGE,05/04/2017,23:19:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/11/2017,18:13:00,K17-378935
A0998816,RAT TERRIER,CONFISCATED,QUARANTINE,06/17/2017,11:36:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,06/22/2017,17:34:00,K17-384632
A0992294,PIT BULL,STRAY,AT LARGE,05/06/2017,15:07:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,06/11/2017,13:55:00,K17-379108
A0991051,PIT BULL,STRAY,AT LARGE,04/27/2017,23:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/10/2017,16:31:00,K17-378082
A1001785,PIT BULL,STRAY,AT LARGE,07/14/2017,09:13:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,07/14/2017,10:40:00,K17-387261
A0988641,PIT BULL,STRAY,AT LARGE,04/11/2017,22:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/13/2017,18:26:00,K17-376326
A0992253,LABRADOR RETR,STRAY,AT LARGE,05/06/2017,11:38:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,05/10/2017,17:51:00,K17-379061
A0984960,PIT BULL,CONFISCATED,KEEP SAFE,03/15/2017,18:03:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,03/26/2017,11:43:00,K17-373953
A0998146,ALASKAN HUSKY,STRAY,AT LARGE,06/12/2017,10:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/13/2017,16:01:00,K17-383504
A1006650,PIT BULL,CONFISCATED,KEEP SAFE,08/28/2017,20:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,08/29/2017,10:30:00,K17-392053
A0990428,SHIBA INU,OWNER SURRENDER,GENERAL,04/24/2017,15:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/26/2017,16:20:00,K17-377687
A1009323,CHIHUAHUA SH,STRAY,AT LARGE,09/24/2017,15:15:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/24/2017,15:16:00,K17-394723
A0992153,PIT BULL,STRAY,AT LARGE,05/05/2017,11:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/14/2017,12:07:00,K17-378963
A0999584,CAVALIER SPAN,LOST REPORT,OTHER,06/24/2017,13:46:00,HEALTHY,LOST REPORT,07/06/2017,07:01:00,K17-384895
A0998401,PUG,STRAY,AT LARGE,06/14/2017,08:01:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,06/14/2017,08:02:00,K17-383731
A0989806,PIT BULL,STRAY,CONFINED,04/19/2017,19:19:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/26/2017,18:46:00,K17-377154
A1004545,DACHSHUND,STRAY,AT LARGE,08/09/2017,09:51:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/16/2017,16:35:00,K17-389987
A1006887,PIT BULL,STRAY,AT LARGE,08/30/2017,18:01:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,09/13/2017,16:54:00,K17-392284
A0986102,CHIHUAHUA SH,STRAY,AT LARGE,03/24/2017,11:21:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/28/2017,17:07:00,K17-374686
A1006349,PIT BULL,STRAY,AT LARGE,08/25/2017,15:29:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/03/2017,14:31:00,K17-391747
A0983763,PIT BULL,STRAY,AT LARGE,03/07/2017,11:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/25/2017,18:37:00,K17-373095
A0995262,GERM SHEPHERD,OWNER SURRENDER,GENERAL,05/24/2017,14:07:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/27/2017,14:22:00,K17-381239
A1000171,PIT BULL,STRAY,AT LARGE,06/29/2017,12:14:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,07/26/2017,13:00:00,K17-385531
A1008535,GERM SHEPHERD,OWNER SURRENDER,GENERAL,09/15/2017,15:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,09/17/2017,11:59:00,K17-393846
A0988425,CHIHUAHUA SH,CONFISCATED,QUARANTINE,04/10/2017,23:30:00,UNHEALTHY UNTREATABLE CONTAGIOUS,RETURNED TO OWNER,04/20/2017,17:26:00,K17-376246
A0986904,BLOODHOUND,OWNER SURRENDER,GENERAL,03/29/2017,23:07:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/30/2017,18:55:00,K17-375250
A1004512,PIT BULL,OWNER SURRENDER,GENERAL,08/08/2017,16:06:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,08/08/2017,17:20:00,K17-389952
A0982668,FOX TERR SMOOTH,OWNER SURRENDER,GENERAL,02/24/2017,20:43:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/26/2017,16:44:00,K17-372272
A1007938,LABRADOR RETR,OWNER SURRENDER,GENERAL,09/08/2017,21:20:00,TREATABLE REHABILITABLE CONTAGIOUS,EUTHANIZED,09/09/2017,10:18:00,K17-393224
A0988333,GERM SHEPHERD,STRAY,POSSIBLY OWNED,04/10/2017,12:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/27/2017,22:40:00,K17-376185
A0986829,CATAHOULA,OWNER SURRENDER,GENERAL,03/29/2017,14:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/07/2017,15:58:00,K17-375198
A0998739,GERM SHEPHERD,CONFISCATED,QUARANTINE,09/29/2017,17:45:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OTHER,09/29/2017,00:00:00,K17-395323
A0993403,MIN PINSCHER,OWNER SURRENDER,GENERAL,05/14/2017,12:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/17/2017,12:40:00,K17-380002
A1001649,SCHNAUZER MIN,STRAY,AT LARGE,07/12/2017,15:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,07/18/2017,17:25:00,K17-387108
A0986111,CAVALIER SPAN,FOUND REPORT,OTHER,03/24/2017,14:15:00,HEALTHY,FOUND REPORT,04/04/2017,09:32:00,K17-374695
A1007117,RAT TERRIER,STRAY,AT LARGE,09/01/2017,10:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/06/2017,18:16:00,K17-392471
A1001786,MALTESE,STRAY,AT LARGE,07/14/2017,09:30:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,07/22/2017,12:43:00,K17-387262
A0988673,PIT BULL,STRAY,AT LARGE,04/12/2017,09:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/16/2017,10:45:00,K17-376345
A0990558,LABRADOR RETR,STRAY,AT LARGE,04/25/2017,14:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/29/2017,08:57:00,K17-377776
A0982959,DACHSHUND,STRAY,AT LARGE,02/28/2017,15:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/06/2017,18:27:00,K17-372528
A0998190,ROTTWEILER,STRAY,AT LARGE,06/12/2017,06:49:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,06/23/2017,16:17:00,K17-383545
A0993682,DACHSHUND,STRAY,CONFINED,05/15/2017,19:36:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/17/2017,14:40:00,K17-380146
A1001772,BASSET HOUND,STRAY,CONFINED,07/14/2017,02:55:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,08/05/2017,17:42:00,K17-387248
A0982673,FOX TERR SMOOTH,OWNER SURRENDER,GENERAL,02/24/2017,20:43:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/26/2017,16:45:00,K17-372277
A0986613,GERM SH POINT,STRAY,POSSIBLY OWNED,03/28/2017,11:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/08/2017,17:16:00,K17-375067
A1008894,CHIHUAHUA SH,STRAY,AT LARGE,09/19/2017,17:52:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,09/27/2017,12:22:00,K17-394238
A0989251,PATTERDALE TERR,OWNER SURRENDER,GENERAL,04/15/2017,15:37:00,HEALTHY,ADOPTION,04/20/2017,19:17:00,K17-376758
A0996160,CHIHUAHUA SH,STRAY,CONFINED,05/31/2017,12:19:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,05/31/2017,13:06:00,K17-382038
A0988772,ROTTWEILER,STRAY,AT LARGE,04/12/2017,14:34:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/14/2017,17:42:00,K17-376415
A0990179,PIT BULL,STRAY,AT LARGE,04/22/2017,15:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/03/2017,09:07:00,K17-377468
A0983283,FOX TERR WIRE,STRAY,AT LARGE,03/02/2017,18:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/08/2017,18:00:00,K17-372726
A1001204,RHOD RIDGEBACK,STRAY,AT LARGE,07/08/2017,15:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/15/2017,16:53:00,K17-386623
A1009014,LABRADOR RETR,STRAY,AT LARGE,09/20/2017,16:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/26/2017,18:03:00,K17-394380
A1005487,LABRADOR RETR,OWNER SURRENDER,GENERAL,08/16/2017,14:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/19/2017,10:42:00,K17-390803
A1005973,PIT BULL,STRAY,CONFINED,08/21/2017,22:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,08/25/2017,12:03:00,K17-391358
A1006505,CAIRN TERRIER,STRAY,AT LARGE,08/27/2017,11:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/01/2017,10:27:00,K17-391919
A0999660,SCHIPPERKE,STRAY,POSSIBLY OWNED,07/26/2017,11:21:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/28/2017,17:09:00,K17-388571
A0985705,LABRADOR RETR,OWNER SURRENDER,GENERAL,03/22/2017,11:20:00,HEALTHY,TRANSFER,03/23/2017,16:44:00,K17-374508
A0996035,CAIRN TERRIER,STRAY,AT LARGE,05/30/2017,15:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,06/13/2017,11:23:00,K17-381935
A1005176,PIT BULL,STRAY,CONFINED,08/15/2017,10:21:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/23/2017,10:47:00,K17-390631
A1005132,CHIHUAHUA LH,STRAY,AT LARGE,08/14/2017,22:29:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,08/18/2017,09:15:00,K17-390583
A0998504,CHIHUAHUA SH,STRAY,AT LARGE,06/14/2017,14:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,06/19/2017,17:32:00,K17-383809
A1006390,SCHNAUZER MIN,CONFISCATED,KEEP SAFE,08/26/2017,03:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,08/26/2017,10:08:00,K17-391791
A1001707,ANATOL SHEPHERD,STRAY,CONFINED,07/13/2017,11:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,07/19/2017,14:19:00,K17-387177
A1008866,LABRADOR RETR,STRAY,CONFINED,09/19/2017,11:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,09/26/2017,15:11:00,K17-394209
A0999042,LABRADOR RETR,STRAY,AT LARGE,06/19/2017,13:56:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,06/19/2017,14:46:00,K17-384295
A0997651,PIT BULL,OWNER SURRENDER,GENERAL,06/08/2017,12:51:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/23/2017,20:15:00,K17-383080
A0987913,GERM SHEPHERD,STRAY,AT LARGE,04/07/2017,09:31:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,05/01/2017,15:33:00,K17-375880
A1009407,CHIHUAHUA SH,STRAY,POSSIBLY OWNED,09/25/2017,17:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/26/2017,08:26:00,K17-394818
A0993983,CHIHUAHUA SH,STRAY,CONFINED,05/17/2017,08:38:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,05/30/2017,17:41:00,K17-380299
A0995928,POODLE MIN,STRAY,AT LARGE,05/30/2017,08:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/30/2017,08:37:00,K17-381847
A0993481,MALTESE,OWNER SURRENDER,DEAD ON ARRIVAL,05/15/2017,09:57:00,UNHEALTHY UNTREATABLE CONTAGIOUS,DEAD ON ARRIVAL,05/15/2017,08:08:00,K17-380050
A1001471,GREAT PYRENEES,STRAY,AT LARGE,07/11/2017,09:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,07/19/2017,16:44:00,K17-386916
A0986056,PIT BULL,STRAY,AT LARGE,06/29/2017,17:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,07/22/2017,13:56:00,K17-385580
A0986337,PIT BULL,STRAY,AT LARGE,03/26/2017,17:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,03/29/2017,00:00:00,K17-374922
A1002974,LABRADOR RETR,STRAY,CONFINED,07/24/2017,21:29:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,08/10/2017,11:15:00,K17-388432
A0986718,LABRADOR RETR,STRAY,CONFINED,03/28/2017,23:08:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/03/2017,18:52:00,K17-375134
A1000188,PIT BULL,OWNER SURRENDER,GENERAL,06/29/2017,15:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/29/2017,18:26:00,K17-385550
A0993699,LABRADOR RETR,STRAY,CONFINED,05/15/2017,23:05:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,05/24/2017,12:21:00,K17-380164
A1001374,PIT BULL,OWNER SURRENDER,GENERAL,07/10/2017,12:14:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,07/14/2017,12:25:00,K17-386813
A0964953,LABRADOR RETR,FOSTER,GENERAL,01/05/2017,15:43:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,01/05/2017,18:31:00,K17-368363
A0984199,PIT BULL,CONFISCATED,KEEP SAFE,03/10/2017,11:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/11/2017,16:46:00,K17-373434
A0995868,CAIRN TERRIER,STRAY,AT LARGE,05/29/2017,14:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/29/2017,14:25:00,K17-381799
A0988393,CAIRN TERRIER,STRAY,AT LARGE,04/10/2017,15:25:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/14/2017,17:01:00,K17-376219
A1001267,GERM SHEPHERD,STRAY,AT LARGE,07/09/2017,12:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,07/12/2017,10:26:00,K17-386694
A0991275,PIT BULL,STRAY,AT LARGE,04/29/2017,14:13:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,04/29/2017,14:27:00,K17-378281
A0998464,CAIRN TERRIER,LOST REPORT,OTHER,06/14/2017,12:21:00,HEALTHY,LOST REPORT,06/25/2017,08:44:00,K17-383776
A0988079,LABRADOR RETR,STRAY,AT LARGE,04/07/2017,14:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/07/2017,14:25:00,K17-375981
A1007042,WELSH CORGI CAR,CONFISCATED,KEEP SAFE,09/01/2017,04:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,09/01/2017,05:37:00,K17-392426
A1003255,SCHNAUZER MIN,STRAY,AT LARGE,07/27/2017,11:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/01/2017,17:57:00,K17-388680
