animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A0912712,DACHSHUND,LOST REPORT,OTHER,10/15/2015,14:28:00,HEALTHY,LOST REPORT,10/27/2015,11:19:00,K15-330073
A0912713,PIT BULL,FOUND REPORT,OTHER,10/15/2015,14:33:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOUND REPORT,11/10/2015,10:31:00,K15-330072
A0912714,AMERICAN STAFF,STRAY,AT LARGE,10/15/2015,14:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,11/14/2015,12:40:00,K15-330074
A0912715,YORKSHIRE TERR,FOUND REPORT,OTHER,10/15/2015,14:40:00,HEALTHY,FOUND REPORT,10/27/2015,11:17:00,K15-330075
A0912716,MALTESE,LOST REPORT,OTHER,10/15/2015,14:43:00,HEALTHY,LOST REPORT,12/05/2015,17:57:00,K15-330076
A0912718,LABRADOR RETR,STRAY,AT LARGE,10/15/2015,14:44:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/29/2015,16:20:00,K15-330077
A0912719,AUST SHEPHERD,OWNER SURRENDER,RETURN30,10/30/2015,09:29:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/04/2015,13:34:00,K15-331219
A0912719,AUST SHEPHERD,STRAY,AT LARGE,10/15/2015,14:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/21/2015,11:33:00,K15-330078
A0912723,PIT BULL,STRAY,CONFINED,10/15/2015,15:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/26/2015,14:34:00,K15-330081
A0912725,ALASKAN HUSKY,STRAY,CONFINED,10/15/2015,15:12:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,12:01:00,K15-330082
A0912726,PIT BULL,STRAY,CONFINED,10/15/2015,15:21:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/26/2015,13:43:00,K15-330084
A0912727,PIT BULL,STRAY,CONFINED,10/15/2015,15:12:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,09:22:00,K15-330083
A0912730,AM PIT BULL TER,OWNER SURRENDER,GENERAL,10/15/2015,14:36:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/25/2015,11:15:00,K15-330085
A0912731,YORKSHIRE TERR,STRAY,AT LARGE,10/15/2015,15:28:00,HEALTHY,ADOPTION,10/20/2015,16:32:00,K15-330086
A0912774,CHIHUAHUA SH,OWNER SURRENDER,DEAD ON ARRIVAL,10/15/2015,17:11:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,10/15/2015,17:44:00,K15-330090
A0912775,CHIHUAHUA SH,STRAY,AT LARGE,10/15/2015,17:11:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/21/2015,16:41:00,K15-330091
A0912776,AMERICAN STAFF,STRAY,AT LARGE,10/15/2015,17:16:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/30/2015,12:40:00,K15-330093
A0912777,CAIRN TERRIER,OWNER SURRENDER,GENERAL,10/15/2015,16:05:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/23/2015,18:37:00,K15-330092
A0912777,CAIRN TERRIER,OWNER SURRENDER,RETURN30,06/07/2016,12:34:00,HEALTHY,ADOPTION,06/10/2016,18:25:00,K16-348950
A0912777,CAIRN TERRIER,OWNER SURRENDER,GENERAL,06/03/2016,13:06:00,HEALTHY,ADOPTION,06/06/2016,15:41:00,K16-348471
A0912778,BEAGLE,OWNER SURRENDER,EUTHANASIA REQUESTED,10/15/2015,17:56:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/15/2015,20:55:00,K15-330095
A0912779,GERM SHEPHERD,STRAY,AT LARGE,10/15/2015,18:04:00,HEALTHY,ADOPTION,10/20/2015,16:52:00,K15-330096
A0912780,CHIHUAHUA SH,STRAY,AT LARGE,10/15/2015,18:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/24/2015,11:10:00,K15-330097
A0912783,LABRADOR RETR,STRAY,CONFINED,10/15/2015,18:29:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/20/2015,17:01:00,K15-330102
A0912784,SIBERIAN HUSKY,LOST REPORT,OTHER,10/15/2015,18:30:00,HEALTHY,LOST REPORT,11/13/2015,09:30:00,K15-330101
A0912785,PIT BULL,CONFISCATED,KEEP SAFE,10/15/2015,18:32:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/27/2015,12:41:00,K15-330103
A0912786,PIT BULL,OWNER SURRENDER,GENERAL,10/15/2015,18:53:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,10:07:00,K15-330106
A0912788,CHIHUAHUA SH,STRAY,AT LARGE,10/15/2015,20:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/24/2015,13:13:00,K15-330108
A0912790,BULL TERRIER,STRAY,CONFINED,10/15/2015,20:56:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/31/2015,14:38:00,K15-330110
A0912791,AM PIT BULL TER,STRAY,CONFINED,10/15/2015,20:56:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,11:38:00,K15-330111
A0917825,GERM SHEPHERD,STRAY,CONFINED,11/20/2015,21:25:00,HEALTHY,MISSING,11/29/2015,11:11:00,K15-333016
A0912792,PIT BULL,STRAY,AT LARGE,10/15/2015,21:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/29/2015,17:22:00,K15-330112
A0912793,PIT BULL,CONFISCATED,KEEP SAFE,10/15/2015,21:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/30/2015,15:20:00,K15-330113
A0913785,COLLIE SMOOTH,STRAY,AT LARGE,10/23/2015,09:35:00,HEALTHY,ADOPTION,10/29/2015,18:12:00,K15-330635
A0912794,PIT BULL,CONFISCATED,KEEP SAFE,10/15/2015,21:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,11/19/2015,13:18:00,K15-330114
A0912795,POODLE TOY,CONFISCATED,KEEP SAFE,10/15/2015,21:37:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/29/2015,11:49:00,K15-330115
A0912796,POODLE TOY,CONFISCATED,KEEP SAFE,10/15/2015,21:37:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/30/2015,11:43:00,K15-330116
A0912797,PIT BULL,CONFISCATED,KEEP SAFE,10/15/2015,21:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/08/2015,13:02:00,K15-330118
A0912798,MASTIFF,CONFISCATED,KEEP SAFE,10/15/2015,21:37:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/28/2015,11:26:00,K15-330117
A0912806,PIT BULL,LOST REPORT,OTHER,10/16/2015,09:22:00,HEALTHY,LOST REPORT,11/19/2015,14:24:00,K15-330120
A0912809,BORDER COLLIE,STRAY,AT LARGE,10/16/2015,09:41:00,HEALTHY,ADOPTION,10/21/2015,15:53:00,K15-330121
A0912815,LABRADOR RETR,STRAY,CONFINED,10/16/2015,07:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/16/2015,15:43:00,K15-330122
A0912817,TOY FOX TERRIER,STRAY,AT LARGE,10/16/2015,10:48:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,10/16/2015,12:00:00,K15-330123
A0912818,GERM SHEPHERD,OWNER SURRENDER,GENERAL,10/16/2015,11:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/25/2015,17:11:00,K15-330124
A0912823,AMERICAN STAFF,STRAY,AT LARGE,10/16/2015,11:16:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,11:47:00,K15-330128
A0918411,GERM SHEPHERD,STRAY,CONFINED,11/24/2015,14:47:00,HEALTHY,ADOPTION,11/30/2015,17:35:00,K15-333319
A0912825,LABRADOR RETR,STRAY,AT LARGE,10/16/2015,11:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/08/2015,15:33:00,K15-330130
A0912826,YORKSHIRE TERR,STRAY,CONFINED,10/16/2015,11:30:00,HEALTHY,ADOPTION,10/20/2015,15:49:00,K15-330131
A0912828,PUG,STRAY,AT LARGE,10/16/2015,11:44:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,10/26/2015,15:45:00,K15-330132
A0912837,PIT BULL,STRAY,AT LARGE,10/16/2015,12:27:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,10/26/2015,13:37:00,K15-330135
A0912841,CHIHUAHUA SH,STRAY,AT LARGE,10/16/2015,12:47:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/24/2015,14:03:00,K15-330136
A0912846,PIT BULL,STRAY,CONFINED,10/16/2015,13:27:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/25/2015,11:25:00,K15-330140
A0912847,PIT BULL,STRAY,CONFINED,10/16/2015,13:27:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,12:09:00,K15-330141
A0912848,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/16/2015,13:29:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/26/2015,19:25:00,K15-330142
A0912856,AMERICAN STAFF,STRAY,AT LARGE,10/16/2015,13:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,13:37:00,K15-330152
A0912861,LABRADOR RETR,STRAY,AT LARGE,10/16/2015,14:15:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,10/16/2015,15:55:00,K15-330154
A0912873,CHIHUAHUA LH,STRAY,AT LARGE,10/16/2015,15:10:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/21/2015,18:18:00,K15-330162
A0912876,COCKER SPAN,STRAY,CONFINED,10/16/2015,15:37:00,TREATABLE REHABILITABLE CONTAGIOUS,TRANSFER,10/26/2015,15:44:00,K15-330163
A0912877,YORKSHIRE TERR,STRAY,AT LARGE,10/16/2015,15:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/16/2015,16:41:00,K15-330165
A0912878,MALTESE,CONFISCATED,QUARANTINE,10/16/2015,15:47:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/22/2015,18:22:00,K15-330164
A0912881,LABRADOR RETR,STRAY,CONFINED,10/16/2015,16:09:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/20/2015,16:25:00,K15-330166
A0912888,PIT BULL,OWNER SURRENDER,DEAD ON ARRIVAL,10/16/2015,17:15:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,10/16/2015,17:18:00,K15-330167
A0912889,AMERICAN STAFF,OWNER SURRENDER,GENERAL,10/16/2015,17:16:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/16/2015,17:44:00,K15-330168
A0912891,LABRADOR RETR,STRAY,AT LARGE,10/16/2015,19:46:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,11:52:00,K15-330172
A0912894,BOXER,STRAY,AT LARGE,10/16/2015,20:11:00,TREATABLE MANAGEABLE CONTAGIOUS,EUTHANIZED,10/19/2015,09:57:00,K15-330173
A0912895,GERM SHEPHERD,STRAY,AT LARGE,10/16/2015,20:40:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,11:56:00,K15-330174
A0912896,AM PIT BULL TER,STRAY,POSSIBLY OWNED,10/16/2015,18:42:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/30/2015,11:36:00,K15-330175
A0912897,AM PIT BULL TER,STRAY,AT LARGE,10/16/2015,19:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,11/08/2015,16:03:00,K15-330176
A0912898,GERM SHEPHERD,STRAY,AT LARGE,10/16/2015,21:14:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,12:04:00,K15-330177
A0912899,PIT BULL,STRAY,AT LARGE,10/16/2015,21:47:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,11:32:00,K15-330178
A0912900,AMERICAN STAFF,STRAY,AT LARGE,10/16/2015,21:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/10/2015,16:08:00,K15-330179
A0912900,AMERICAN STAFF,OWNER SURRENDER,GENERAL,08/14/2016,13:02:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,08/16/2016,17:31:00,K16-355877
A0912901,PIT BULL,STRAY,AT LARGE,10/16/2015,21:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/21/2015,10:52:00,K15-330180
A0912902,LABRADOR RETR,STRAY,CONFINED,10/16/2015,20:12:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,16:22:00,K15-330182
A0912905,CHIHUAHUA SH,STRAY,AT LARGE,10/17/2015,02:56:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2015,03:12:00,K15-330185
A0912922,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/17/2015,11:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/21/2015,17:14:00,K15-330201
A0912926,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/17/2015,11:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/20/2015,16:10:00,K15-330203
A0912927,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/17/2015,11:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/22/2015,16:53:00,K15-330204
A0912928,COLLIE SMOOTH,STRAY,AT LARGE,10/17/2015,11:27:00,HEALTHY,TRANSFER,10/20/2015,14:20:00,K15-330205
A0912930,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/17/2015,11:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,12/07/2015,00:00:00,K15-330210
A0912931,PIT BULL,OWNER SURRENDER,GENERAL,10/17/2015,12:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,11:24:00,K15-330211
A0912937,PEKINGESE,STRAY,AT LARGE,10/17/2015,12:51:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/22/2015,18:07:00,K15-330220
A0912938,LABRADOR RETR,OWNER SURRENDER,GENERAL,10/17/2015,13:19:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2015,15:12:00,K15-330221
A0912939,PIT BULL,STRAY,AT LARGE,10/17/2015,13:11:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2015,13:48:00,K15-330222
A0912940,SHIH TZU,STRAY,AT LARGE,10/17/2015,07:36:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/18/2015,13:31:00,K15-330223
A0912941,COCKER SPAN,STRAY,AT LARGE,10/17/2015,11:43:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/21/2015,11:32:00,K15-330225
A0912942,GERM SHEPHERD,STRAY,AT LARGE,10/17/2015,13:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/21/2015,11:02:00,K15-330226
A0912945,PARSON RUSS TER,OWNER SURRENDER,DEAD ON ARRIVAL,10/17/2015,13:58:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,10/17/2015,00:00:00,K15-330231
A0912949,AMER BULLDOG,OWNER SURRENDER,GENERAL,10/17/2015,14:16:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,11:30:00,K15-330233
A0912951,AMERICAN STAFF,STRAY,CONFINED,11/08/2015,20:44:00,TREATABLE REHABILITABLE CONTAGIOUS,ADOPTION,12/24/2015,17:26:00,K15-332029
A0912951,AMERICAN STAFF,STRAY,AT LARGE,10/17/2015,14:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/05/2015,15:48:00,K15-330236
A0912951,AMERICAN STAFF,OWNER SURRENDER,RETURN30,04/11/2016,12:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/12/2016,11:49:00,K16-343322
A0912951,AMERICAN STAFF,OWNER SURRENDER,GENERAL,03/25/2016,09:00:00,HEALTHY,ADOPTION,04/10/2016,15:35:00,K16-341880
A0912952,COLLIE SMOOTH,STRAY,AT LARGE,10/17/2015,15:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/20/2015,14:20:00,K15-330238
A0912953,COLLIE SMOOTH,STRAY,AT LARGE,10/17/2015,15:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/20/2015,14:20:00,K15-330239
A0912954,LABRADOR RETR,LOST REPORT,OTHER,10/17/2015,15:08:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,LOST REPORT,10/19/2015,00:00:00,K15-330240
A0912955,COLLIE SMOOTH,STRAY,AT LARGE,10/17/2015,15:15:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/19/2015,09:07:00,K15-330241
A0912956,AMERICAN STAFF,OWNER SURRENDER,GENERAL,10/17/2015,15:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/19/2015,14:45:00,K15-330242
A0912957,LABRADOR RETR,STRAY,AT LARGE,10/17/2015,15:56:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,10/17/2015,18:17:00,K15-330243
A0912958,AMERICAN STAFF,OWNER SURRENDER,GENERAL,10/17/2015,16:04:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/22/2015,16:22:00,K15-330244
A0912959,LABRADOR RETR,STRAY,AT LARGE,10/17/2015,16:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/27/2015,17:04:00,K15-330245
A0912960,BORDER COLLIE,STRAY,AT LARGE,10/17/2015,16:58:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2015,18:11:00,K15-330246
A0912961,LABRADOR RETR,CONFISCATED,QUARANTINE,10/17/2015,17:01:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/28/2015,17:17:00,K15-330247
A0912964,AMERICAN STAFF,OWNER SURRENDER,GENERAL,10/17/2015,17:17:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2015,18:48:00,K15-330251
A0912968,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/17/2015,17:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2015,18:24:00,K15-330255
A0912969,BEAGLE,STRAY,AT LARGE,10/17/2015,17:58:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2015,19:08:00,K15-330257
A0912970,PIT BULL,STRAY,DEAD ON ARRIVAL,10/17/2015,18:08:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,10/17/2015,19:29:00,K15-330258
A0912971,CHIHUAHUA SH,STRAY,CONFINED,10/17/2015,19:06:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/23/2015,16:20:00,K15-330259
A0912975,GERM SHEPHERD,STRAY,CONFINED,10/17/2015,22:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/23/2015,15:10:00,K15-330263
A0912976,TIBETAN TERR,STRAY,AT LARGE,10/18/2015,10:35:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/18/2015,10:43:00,K15-330264
A0912980,LABRADOR RETR,LOST REPORT,OTHER,10/18/2015,12:17:00,HEALTHY,LOST REPORT,10/29/2015,14:15:00,K15-330268
A0912981,CHIHUAHUA SH,STRAY,AT LARGE,10/18/2015,13:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/27/2015,13:15:00,K15-330269
A0912982,ROTTWEILER,STRAY,AT LARGE,10/18/2015,13:38:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/29/2015,14:30:00,K15-330270
A0912983,AM PIT BULL TER,STRAY,AT LARGE,10/18/2015,13:40:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,10/18/2015,14:05:00,K15-330271
A0912984,LABRADOR RETR,STRAY,AT LARGE,10/18/2015,14:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/30/2015,11:29:00,K15-330272
A0912985,GREAT DANE,STRAY,AT LARGE,10/18/2015,14:22:00,HEALTHY,RETURNED TO OWNER,10/19/2015,15:17:00,K15-330273
A0912986,GREAT DANE,STRAY,AT LARGE,10/18/2015,14:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/19/2015,15:16:00,K15-330274
A0912988,AMERICAN STAFF,OWNER SURRENDER,GENERAL,10/18/2015,15:24:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,10/18/2015,16:13:00,K15-330276
A0912989,LABRADOR RETR,STRAY,AT LARGE,10/18/2015,15:29:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/10/2015,17:08:00,K15-330277
A0912990,AMERICAN STAFF,STRAY,AT LARGE,10/18/2015,15:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/30/2015,15:29:00,K15-330279
A0912991,LABRADOR RETR,STRAY,AT LARGE,10/18/2015,15:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/27/2015,17:04:00,K15-330280
A0912992,CHIHUAHUA SH,STRAY,AT LARGE,10/18/2015,17:02:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/18/2015,17:11:00,K15-330281
A0912994,CHIHUAHUA SH,STRAY,AT LARGE,10/18/2015,18:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/18/2015,18:53:00,K15-330283
A0912995,GERM SHEPHERD,STRAY,AT LARGE,10/18/2015,18:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/22/2015,11:23:00,K15-330284
A0912996,PIT BULL,STRAY,AT LARGE,10/18/2015,19:14:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/19/2015,18:17:00,K15-330285
A0912997,CHIHUAHUA SH,STRAY,AT LARGE,10/18/2015,20:39:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/24/2015,17:02:00,K15-330286
A0912998,PIT BULL,STRAY,AT LARGE,10/18/2015,23:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/25/2015,14:45:00,K15-330287
A0912999,YORKSHIRE TERR,FOUND REPORT,OTHER,10/19/2015,07:33:00,HEALTHY,FOUND REPORT,11/05/2015,14:27:00,K15-330288
A0913003,PIT BULL,STRAY,AT LARGE,10/19/2015,08:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/30/2015,11:22:00,K15-330289
A0913005,POMERANIAN,FOUND REPORT,OTHER,10/19/2015,08:14:00,HEALTHY,FOUND REPORT,10/21/2015,14:17:00,K15-330290
A0913033,PIT BULL,STRAY,CONFINED,10/19/2015,10:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2015,13:39:00,K15-330293
A0913038,BOXER,STRAY,CONFINED,10/19/2015,10:41:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/29/2015,19:31:00,K15-330294
A0913045,MASTIFF,STRAY,AT LARGE,10/19/2015,10:56:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/19/2015,16:45:00,K15-330296
A0913046,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/19/2015,10:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/25/2015,14:21:00,K15-330297
A0913049,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/19/2015,10:54:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,11/05/2015,11:01:00,K15-330298
A0913051,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,10/19/2015,10:54:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,11/14/2015,11:17:00,K15-330299
A0913054,GREAT DANE,STRAY,AT LARGE,10/19/2015,11:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/19/2015,11:54:00,K15-330300
A0913057,GREAT DANE,STRAY,AT LARGE,10/19/2015,11:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/19/2015,12:27:00,K15-330302
A0913064,LABRADOR RETR,OWNER SURRENDER,GENERAL,10/19/2015,11:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/19/2015,12:17:00,K15-330303
A0913069,PIT BULL,CONFISCATED,QUARANTINE,10/19/2015,09:39:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/06/2015,16:53:00,K15-330305
A0913072,CAIRN TERRIER,STRAY,AT LARGE,10/19/2015,11:38:00,HEALTHY,ADOPTION,10/23/2015,15:49:00,K15-330306
A0913075,LABRADOR RETR,LOST REPORT,OTHER,10/19/2015,11:38:00,HEALTHY,LOST REPORT,01/05/2016,07:34:00,K15-330307
A0913079,CAIRN TERRIER,STRAY,AT LARGE,10/19/2015,11:47:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/26/2015,15:44:00,K15-330308
A0913087,DACHSHUND,STRAY,CONFINED,10/19/2015,12:17:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,11/02/2015,18:59:00,K15-330310
A0913088,ROTTWEILER,OWNER SURRENDER,EUTHANASIA REQUESTED,10/19/2015,12:15:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/19/2015,12:37:00,K15-330312
A0913089,BORDER COLLIE,STRAY,CONFINED,10/19/2015,12:17:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/23/2015,12:11:00,K15-330311
A0913092,CHIHUAHUA SH,STRAY,AT LARGE,10/19/2015,12:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/23/2015,12:15:00,K15-330314
A0913093,CHIHUAHUA SH,STRAY,AT LARGE,10/19/2015,12:31:00,HEALTHY,ADOPTION,10/31/2015,14:14:00,K15-330315
A0913096,GERM SHEPHERD,STRAY,AT LARGE,10/19/2015,12:31:00,HEALTHY,ADOPTION,10/23/2015,17:47:00,K15-330316
