animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A1000135,PEKINGESE,FOSTER,GENERAL,05/19/2018,12:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/19/2018,12:44:00,K18-417841
A1000150,BORDER COLLIE,OWNER SURRENDER,RETURN30,03/04/2018,12:51:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/04/2018,13:26:00,K18-409874
A1000150,BORDER COLLIE,OWNER SURRENDER,GENERAL,02/21/2018,07:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/03/2018,12:13:00,K18-408775
A1000185,BORDER COLLIE,STRAY,AT LARGE,01/26/2018,14:48:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,02/12/2018,17:26:00,K18-406553
A1000207,PIT BULL,OWNER SURRENDER,GENERAL,12/29/2017,12:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,01/02/2018,14:08:00,K17-403932
A1000207,PIT BULL,OWNER SURRENDER,GENERAL,12/15/2017,11:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/17/2017,14:21:00,K17-402802
A1000247,POMERANIAN,STRAY,AT LARGE,04/04/2018,11:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/04/2018,11:47:00,K18-413080
A1000290,COLLIE SMOOTH,STRAY,AT LARGE,12/14/2017,17:19:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,12/18/2017,13:50:00,K17-402768
A1000290,COLLIE SMOOTH,OWNER SURRENDER,GENERAL,11/29/2017,20:46:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/04/2017,15:43:00,K17-401446
A1000290,COLLIE SMOOTH,STRAY,AT LARGE,11/26/2017,14:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/28/2017,18:40:00,K17-401108
A1000290,COLLIE SMOOTH,STRAY,POSSIBLY OWNED,07/29/2018,16:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/18/2018,10:08:00,K18-426989
A1000305,PIT BULL,CONFISCATED,KEEP SAFE,07/31/2018,20:56:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,08/02/2018,15:10:00,K18-427231
A1000326,PIT BULL,CONFISCATED,QUARANTINE,03/07/2018,11:08:00,UNHEALTHY UNTREATABLE CONTAGIOUS,RETURNED TO OWNER,03/17/2018,14:22:00,K18-410135
A1000328,PIT BULL,CONFISCATED,KEEP SAFE,11/15/2017,14:45:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/16/2017,13:11:00,K17-400132
A1000334,PIT BULL,STRAY,AT LARGE,10/11/2017,22:33:00,HEALTHY,RETURNED TO OWNER,10/11/2017,22:46:00,K17-396717
A1000334,PIT BULL,STRAY,AT LARGE,07/16/2018,15:55:00,HEALTHY,RETURNED TO OWNER,07/16/2018,15:57:00,K18-425355
A1000358,POMERANIAN,STRAY,AT LARGE,01/09/2018,12:07:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/10/2018,11:45:00,K18-404921
A1000442,BLACK/TAN HOUND,STRAY,POSSIBLY OWNED,04/14/2018,12:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/14/2018,15:15:00,K18-414120
A1000442,BLACK/TAN HOUND,STRAY,AT LARGE,10/28/2017,15:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/29/2017,16:02:00,K17-398369
A1000465,GERM SHEPHERD,CONFISCATED,KEEP SAFE,03/23/2018,22:03:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/04/2018,13:24:00,K18-411850
A1000530,LABRADOR RETR,STRAY,AT LARGE,09/03/2018,09:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/04/2018,16:45:00,K18-431157
A1000556,CHIHUAHUA SH,STRAY,AT LARGE,12/05/2017,12:51:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,12/09/2017,15:11:00,K17-401882
A1000581,GERM SHEPHERD,OWNER SURRENDER,GENERAL,01/27/2018,13:50:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,02/01/2018,15:37:00,K18-406626
A1000597,CHIHUAHUA SH,STRAY,AT LARGE,10/18/2017,13:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/19/2017,10:51:00,K17-397345
A1000754,GERM SHEPHERD,OWNER SURRENDER,GENERAL,01/14/2018,10:46:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,01/14/2018,16:33:00,K18-405385
A1000768,DACHSHUND,OWNER SURRENDER,GENERAL,09/10/2018,17:10:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,09/18/2018,18:36:00,K18-431979
A1000768,DACHSHUND,OWNER SURRENDER,RETURN30,09/22/2018,11:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/23/2018,16:40:00,K18-433457
A1000769,PIT BULL,STRAY,AT LARGE,01/15/2018,08:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/16/2018,12:49:00,K18-405449
A1000769,PIT BULL,OWNER SURRENDER,RETURN30,04/06/2018,12:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,04/14/2018,12:48:00,K18-413350
A1000769,PIT BULL,OWNER SURRENDER,GENERAL,04/03/2018,17:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/04/2018,18:15:00,K18-413011
A1000769,PIT BULL,STRAY,AT LARGE,02/27/2018,09:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,02/27/2018,09:19:00,K18-409310
A1000769,PIT BULL,STRAY,AT LARGE,03/11/2018,08:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/11/2018,08:38:00,K18-410503
A1000778,GERM SHEPHERD,OWNER SURRENDER,EUTHANASIA REQUESTED,08/05/2018,12:32:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/14/2018,16:04:00,K18-427802
A1000788,QUEENSLAND HEEL,FOSTER,GENERAL,02/03/2018,14:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,02/03/2018,15:03:00,K18-407255
A1000838,PIT BULL,STRAY,AT LARGE,11/29/2017,13:14:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/30/2017,17:47:00,K17-401390
A1000868,AMERICAN STAFF,OWNER SURRENDER,GENERAL,12/16/2017,12:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/18/2017,15:23:00,K17-402900
A1000868,AMERICAN STAFF,STRAY,POSSIBLY OWNED,02/28/2018,05:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/03/2018,18:39:00,K18-409390
A1000868,AMERICAN STAFF,STRAY,CONFINED,10/04/2017,20:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/25/2017,18:43:00,K17-395939
A1000969,PIT BULL,STRAY,AT LARGE,02/27/2018,09:08:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/02/2018,15:19:00,K18-409308
A1001018,GERM SHEPHERD,OWNER SURRENDER,GENERAL,11/28/2017,16:27:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,11/30/2017,11:05:00,K17-401291
A1001031,ALASKAN HUSKY,STRAY,POSSIBLY OWNED,10/11/2017,12:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/11/2017,16:47:00,K17-396632
A1001083,CHIHUAHUA SH,STRAY,AT LARGE,04/04/2018,16:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/15/2018,10:13:00,K18-413156
A1001108,BEAGLE,OWNER SURRENDER,GENERAL,08/16/2018,09:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,08/21/2018,16:22:00,K18-429190
A1001110,BEAGLE,OWNER SURRENDER,GENERAL,05/19/2018,13:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/31/2018,19:38:00,K18-417873
A1001160,CHIHUAHUA SH,FOSTER,GENERAL,04/04/2018,13:01:00,HEALTHY,ADOPTION,04/04/2018,00:00:00,K18-413085
A1001179,CAIRN TERRIER,OWNER SURRENDER,GENERAL,12/13/2017,15:39:00,HEALTHY,ADOPTION,12/13/2017,16:26:00,K17-402654
A1001211,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,05/11/2018,17:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/14/2018,13:13:00,K18-417073
A1001228,PIT BULL,STRAY,AT LARGE,09/02/2018,13:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/05/2018,18:43:00,K18-431095
A1001247,CHIHUAHUA SH,STRAY,AT LARGE,01/14/2018,11:58:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/14/2018,12:00:00,K18-405393
A1001248,CHIHUAHUA SH,STRAY,AT LARGE,01/14/2018,11:58:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/14/2018,12:00:00,K18-405394
A1001270,BRUSS GRIFFON,STRAY,AT LARGE,07/03/2018,11:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,07/08/2018,15:52:00,K18-423549
A1001270,BRUSS GRIFFON,STRAY,AT LARGE,03/05/2018,09:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/05/2018,09:19:00,K18-409934
A1001321,FIELD SPANIEL,OWNER SURRENDER,GENERAL,08/29/2018,18:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/01/2018,15:19:00,K18-430725
A1001333,PIT BULL,TRANSFER,OTHER,11/22/2017,16:07:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/24/2017,14:21:00,K17-400859
A1001339,GERM SHEPHERD,STRAY,AT LARGE,02/23/2018,04:27:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,02/24/2018,13:44:00,K18-408929
A1001380,PEKINGESE,OWNER SURRENDER,GENERAL,07/27/2018,12:11:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/05/2018,11:39:00,K18-426675
A1001385,ALASKAN HUSKY,STRAY,AT LARGE,10/10/2017,11:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/10/2017,16:52:00,K17-396492
A1001410,ANATOL SHEPHERD,STRAY,AT LARGE,01/30/2018,09:33:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/30/2018,17:57:00,K18-406844
A1001411,AUST CATTLE DOG,OWNER SURRENDER,GENERAL,11/13/2017,19:49:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,11/15/2017,10:39:00,K17-399968
A1001420,CAIRN TERRIER,OWNER SURRENDER,GENERAL,03/19/2018,13:29:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/20/2018,17:06:00,K18-411369
A1001434,SIBERIAN HUSKY,STRAY,POSSIBLY OWNED,11/16/2017,07:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/27/2017,17:36:00,K17-400215
A1001434,SIBERIAN HUSKY,OWNER SURRENDER,RETURN30,11/29/2017,14:55:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/30/2017,11:31:00,K17-401403
A1001472,LABRADOR RETR,STRAY,TRAP PROGRAM,02/08/2018,14:11:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,02/23/2018,19:00:00,K18-407719
A1001532,CHIHUAHUA SH,STRAY,POSSIBLY OWNED,01/17/2018,17:07:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/17/2018,15:53:00,K18-405680
A1001573,LABRADOR RETR,OWNER SURRENDER,GENERAL,01/03/2018,15:23:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,01/03/2018,16:47:00,K18-404387
A1001575,CHIHUAHUA SH,STRAY,AT LARGE,05/23/2018,13:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/23/2018,13:43:00,K18-418495
A1001576,CHIHUAHUA SH,STRAY,AT LARGE,05/23/2018,13:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/26/2018,11:08:00,K18-418489
A1001597,PIT BULL,STRAY,AT LARGE,10/12/2017,09:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/14/2017,12:35:00,K17-396747
A1001598,PIT BULL,STRAY,AT LARGE,10/12/2017,09:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/14/2017,12:35:00,K17-396748
A1001598,PIT BULL,STRAY,POSSIBLY OWNED,02/10/2018,09:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/03/2018,12:56:00,K18-407847
A1001614,LABRADOR RETR,STRAY,AT LARGE,11/19/2017,15:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/19/2017,15:42:00,K17-400550
A1001631,CAIRN TERRIER,OWNER SURRENDER,GENERAL,12/01/2017,16:30:00,HEALTHY,ADOPTION,12/02/2017,11:58:00,K17-401594
A1001651,ALASKAN HUSKY,STRAY,AT LARGE,08/14/2018,16:33:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/20/2018,13:08:00,K18-428987
A1001655,RHOD RIDGEBACK,STRAY,AT LARGE,11/07/2017,12:25:00,HEALTHY,ADOPTION,11/18/2017,11:22:00,K17-399343
A1001655,RHOD RIDGEBACK,OWNER SURRENDER,GENERAL,03/29/2018,13:10:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/12/2018,15:35:00,K18-412440
A1001667,SHIH TZU,OWNER SURRENDER,GENERAL,03/31/2018,23:26:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/02/2018,13:49:00,K18-412740
A1001689,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/03/2018,14:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/07/2018,14:36:00,K18-409779
A1001689,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/25/2018,12:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/28/2018,13:49:00,K18-412001
A1001689,GERM SHEPHERD,OWNER SURRENDER,RETURN30,03/19/2018,12:10:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/21/2018,13:44:00,K18-411358
A1001721,PIT BULL,OWNER SURRENDER,GENERAL,04/28/2018,11:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/28/2018,16:21:00,K18-415678
A1001753,BULLDOG,OWNER SURRENDER,GENERAL,08/05/2018,12:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,08/07/2018,10:02:00,K18-427801
A1001756,PIT BULL,OWNER SURRENDER,GENERAL,12/10/2017,13:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,12/10/2017,14:26:00,K17-402318
A1001792,PIT BULL,FOSTER,GENERAL,04/26/2018,11:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/26/2018,11:04:00,K18-415462
A1001825,AUST CATTLE DOG,STRAY,CONFINED,08/08/2018,17:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,08/10/2018,11:11:00,K18-428175
A1001949,LABRADOR RETR,FOSTER,GENERAL,05/22/2018,20:46:00,HEALTHY,TRANSFER,05/22/2018,20:46:00,K18-418362
A1001983,PIT BULL,OWNER SURRENDER,GENERAL,10/04/2017,18:25:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/12/2017,12:02:00,K17-395924
A1001984,PIT BULL,OWNER SURRENDER,GENERAL,10/04/2017,18:25:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/05/2017,13:22:00,K17-395926
A1001995,DALMATIAN,STRAY,AT LARGE,10/17/2017,14:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/22/2017,15:11:00,K17-397265
A1001995,DALMATIAN,OWNER SURRENDER,GENERAL,10/03/2017,12:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/07/2017,18:37:00,K17-395740
A1001999,LABRADOR RETR,OWNER SURRENDER,GENERAL,11/13/2017,19:49:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,11/15/2017,11:03:00,K17-399967
A1002015,PIT BULL,OWNER SURRENDER,GENERAL,06/16/2018,14:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,06/18/2018,14:16:00,K18-421349
A1002015,PIT BULL,OWNER SURRENDER,RETURN30,06/19/2018,11:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,06/28/2018,16:03:00,K18-421671
A1002041,GERM SHEPHERD,STRAY,AT LARGE,01/14/2018,09:33:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/14/2018,09:37:00,K18-405378
A1002043,LABRADOR RETR,STRAY,AT LARGE,11/15/2017,08:16:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/15/2017,08:17:00,K17-400080
A1002054,PIT BULL,STRAY,CONFINED,12/24/2017,13:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,01/06/2018,18:20:00,K17-403595
A1002065,SIBERIAN HUSKY,STRAY,AT LARGE,09/15/2018,17:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/17/2018,16:17:00,K18-432709
A1002079,SIBERIAN HUSKY,OWNER SURRENDER,GENERAL,10/12/2017,07:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/14/2017,00:00:00,K17-396724
A1002080,GERM SHEPHERD,OWNER SURRENDER,GENERAL,10/12/2017,07:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/15/2017,00:00:00,K17-396723
A1002090,CHIHUAHUA SH,STRAY,AT LARGE,05/09/2018,10:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/09/2018,10:52:00,K18-416870
A1002158,PUG,OWNER SURRENDER,GENERAL,10/13/2017,12:29:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/14/2017,13:30:00,K17-396867
A1002167,GERM SHEPHERD,OWNER SURRENDER,GENERAL,10/04/2017,11:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/06/2017,20:39:00,K17-395839
A1002167,GERM SHEPHERD,STRAY,AT LARGE,10/07/2017,13:49:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,10/24/2017,17:51:00,K17-396206
A1002214,LABRADOR RETR,STRAY,AT LARGE,07/29/2018,06:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/29/2018,06:36:00,K18-426904
A1002236,LABRADOR RETR,OWNER SURRENDER,GENERAL,06/05/2018,10:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,06/07/2018,15:43:00,K18-419908
A1002240,LABRADOR RETR,OWNER SURRENDER,GENERAL,01/28/2018,14:08:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,02/03/2018,14:14:00,K18-406704
A1002273,LABRADOR RETR,STRAY,CONFINED,05/11/2018,16:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/12/2018,15:41:00,K18-417069
A1002285,GERM SHEPHERD,OWNER SURRENDER,GENERAL,12/09/2017,15:56:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/16/2017,15:47:00,K17-402257
A1002286,PIT BULL,OWNER SURRENDER,GENERAL,12/03/2017,15:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/09/2017,13:41:00,K17-401728
A1002286,PIT BULL,OWNER SURRENDER,GENERAL,02/20/2018,13:35:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,02/27/2018,10:27:00,K18-408728
A1002306,LABRADOR RETR,TRANSFER,OTHER,10/31/2017,14:51:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/15/2017,17:41:00,K17-398624
A1002316,GREAT PYRENEES,OWNER SURRENDER,GENERAL,12/11/2017,10:38:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/12/2017,16:51:00,K17-402378
A1002333,ROTTWEILER,STRAY,AT LARGE,08/22/2018,13:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,08/27/2018,14:46:00,K18-429927
A1002353,TOY FOX TERRIER,OWNER SURRENDER,EUTHANASIA REQUESTED,01/22/2018,13:41:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,01/22/2018,14:21:00,K18-406122
A1002395,PIT BULL,OWNER SURRENDER,GENERAL,01/15/2018,22:58:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,01/18/2018,16:14:00,K18-405510
A1002465,PIT BULL,OWNER SURRENDER,GENERAL,01/22/2018,15:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,01/27/2018,18:19:00,K18-406141
A1002465,PIT BULL,OWNER SURRENDER,RETURN30,03/10/2018,15:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/16/2018,15:24:00,K18-410477
A1002491,PIT BULL,OWNER SURRENDER,GENERAL,02/27/2018,16:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/04/2018,17:25:00,K18-409365
A1002520,LABRADOR RETR,OWNER SURRENDER,RETURN30,12/28/2017,17:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/29/2017,12:05:00,K17-403880
A1002539,GERM SHEPHERD,OWNER SURRENDER,GENERAL,11/10/2017,13:43:00,TREATABLE REHABILITABLE CONTAGIOUS,TRANSFER,11/10/2017,16:57:00,K17-399660
A1002608,PIT BULL,STRAY,POSSIBLY OWNED,12/13/2017,17:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,12/25/2017,08:36:00,K17-402668
A1002631,PIT BULL,OWNER SURRENDER,GENERAL,12/20/2017,15:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,01/04/2018,16:23:00,K17-403251
A1002631,PIT BULL,OWNER SURRENDER,GENERAL,11/19/2017,13:43:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/25/2017,15:49:00,K17-400539
A1002703,CHIHUAHUA SH,STRAY,AT LARGE,02/20/2018,09:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,02/27/2018,18:33:00,K18-408682
A1002719,GERM SHEPHERD,OWNER SURRENDER,GENERAL,02/23/2018,09:04:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/02/2018,00:00:00,K18-408939
A1002744,LABRADOR RETR,OWNER SURRENDER,GENERAL,11/07/2017,16:56:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/17/2017,15:27:00,K17-399388
A1002750,SHIH TZU,STRAY,AT LARGE,10/22/2017,10:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/22/2017,10:51:00,K17-397715
A1002751,DACHSHUND,OWNER SURRENDER,GENERAL,02/07/2018,11:39:00,TREATABLE MANAGEABLE CONTAGIOUS,TRANSFER,02/15/2018,18:47:00,K18-407563
A1002761,CHINESE SHARPEI,STRAY,AT LARGE,04/08/2018,08:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/08/2018,08:09:00,K18-413516
A1002764,PIT BULL,STRAY,AT LARGE,11/13/2017,14:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/24/2017,15:36:00,K17-399933
A1002789,PIT BULL,STRAY,AT LARGE,10/03/2017,12:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/09/2017,18:13:00,K17-395737
A1002800,BOXER,OWNER SURRENDER,GENERAL,03/03/2018,16:11:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/18/2018,14:25:00,K18-409798
A1002800,BOXER,STRAY,AT LARGE,07/25/2018,17:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/22/2018,17:07:00,K18-426537
A1002838,SCHNAUZER MIN,STRAY,AT LARGE,08/25/2018,18:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,08/27/2018,16:58:00,K18-430325
A1002838,SCHNAUZER MIN,STRAY,AT LARGE,09/04/2018,15:01:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/04/2018,15:08:00,K18-431296
A1002840,CHIHUAHUA SH,STRAY,AT LARGE,07/25/2018,12:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/25/2018,12:49:00,K18-426455
A1002845,CAIRN TERRIER,STRAY,POSSIBLY OWNED,07/25/2018,10:44:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/25/2018,18:02:00,K18-426427
A1002845,CAIRN TERRIER,STRAY,AT LARGE,01/24/2018,11:10:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/24/2018,11:11:00,K18-406306
A1002845,CAIRN TERRIER,STRAY,AT LARGE,09/04/2018,15:01:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/04/2018,15:08:00,K18-431295
A1002916,SHIH TZU,STRAY,AT LARGE,11/06/2017,15:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/06/2017,15:32:00,K17-399277
A1002943,LABRADOR RETR,STRAY,POSSIBLY OWNED,11/25/2017,13:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/06/2017,16:20:00,K17-401045
A1002943,LABRADOR RETR,OWNER SURRENDER,GENERAL,05/03/2018,17:47:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,05/07/2018,10:45:00,K18-416220
A1002962,COLLIE ROUGH,OWNER SURRENDER,GENERAL,12/03/2017,16:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/05/2017,15:19:00,K17-401732
A1002967,CHIHUAHUA LH,STRAY,AT LARGE,09/28/2018,09:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/28/2018,17:07:00,K18-434138
A1003008,BORDER COLLIE,OWNER SURRENDER,GENERAL,11/08/2017,12:01:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,11/09/2017,14:04:00,K17-399431
