animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A0733512,GOLDEN RETR,OWNER SURRENDER,GENERAL,02/06/2015,12:52:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,02/07/2015,10:59:00,K15-307419
A0734060,SCHNAUZER MIN,CONFISCATED,QUARANTINE,06/04/2015,11:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/19/2015,12:15:00,K15-318103
A0734439,PIT BULL,STRAY,POSSIBLY OWNED,09/12/2015,15:51:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,09/24/2015,11:05:00,K15-327422
A0734598,AM PIT BULL TER,STRAY,POSSIBLY OWNED,12/10/2014,11:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,12/23/2014,14:34:00,K14-303055
A0735104,POINTER,STRAY,POSSIBLY OWNED,09/06/2015,13:38:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/28/2015,00:00:00,K15-326896
A0736063,DACHSHUND,STRAY,AT LARGE,07/14/2015,12:47:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/26/2015,14:40:00,K15-322324
A0737402,AUST CATTLE DOG,CONFISCATED,QUARANTINE,06/13/2015,17:44:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,06/24/2015,14:24:00,K15-319164
A0740475,LABRADOR RETR,STRAY,POSSIBLY OWNED,07/12/2015,20:01:00,HEALTHY,RETURNED TO OWNER,07/13/2015,17:30:00,K15-322219
A0740803,MALTESE,OWNER SURRENDER,DEAD ON ARRIVAL,09/27/2015,16:00:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,09/27/2015,16:08:00,K15-328631
A0741004,AUST SHEPHERD,CONFISCATED,EVICTION,05/11/2015,16:34:00,HEALTHY,ADOPTION,05/28/2015,13:10:00,K15-315301
A0741908,PIT BULL,STRAY,AT LARGE,04/26/2015,00:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/02/2015,11:56:00,K15-313726
A0742269,POODLE TOY,OWNER SURRENDER,GENERAL,04/07/2015,17:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/08/2015,13:02:00,K15-311997
A0744431,POODLE MIN,OWNER SURRENDER,GENERAL,10/06/2014,15:50:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/17/2014,12:19:00,K14-297941
A0744513,GERM SHEPHERD,CONFISCATED,QUARANTINE,12/27/2014,13:16:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/05/2015,14:59:00,K14-304407
A0744746,LABRADOR RETR,OWNER SURRENDER,GENERAL,05/18/2015,15:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/20/2015,11:16:00,K15-316182
A0745384,GERM SHEPHERD,OWNER SURRENDER,GENERAL,10/24/2014,14:00:00,HEALTHY,ADOPTION,11/03/2014,11:01:00,K14-299440
A0746998,BOXER,OWNER SURRENDER,GENERAL,11/08/2014,13:32:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/24/2014,14:01:00,K14-300724
A0747324,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/26/2015,19:34:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/05/2015,13:34:00,K15-310973
A0747624,LABRADOR RETR,OWNER SURRENDER,GENERAL,02/19/2015,17:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/16/2015,14:16:00,K15-308248
A0747684,BASSET HOUND,OWNER SURRENDER,GENERAL,09/22/2015,12:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/23/2015,17:27:00,K15-328155
A0747734,PIT BULL,STRAY,POSSIBLY OWNED,01/18/2015,10:45:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,02/01/2015,13:20:00,K15-305965
A0750331,GERM SHEPHERD,OWNER SURRENDER,GENERAL,12/20/2014,15:10:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,12/23/2014,11:14:00,K14-303969
A0750625,CHIHUAHUA SH,STRAY,POSSIBLY OWNED,10/03/2014,19:16:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/06/2014,15:28:00,K14-297713
A0750927,LABRADOR RETR,OWNER SURRENDER,GENERAL,07/27/2015,17:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/21/2015,19:37:00,K15-323565
A0751103,BOXER,OWNER SURRENDER,EUTHANASIA REQUESTED,04/01/2015,12:11:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/02/2015,11:34:00,K15-311451
A0751750,PIT BULL,CONFISCATED,QUARANTINE,09/02/2015,21:30:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/12/2015,13:50:00,K15-326621
A0751750,PIT BULL,STRAY,POSSIBLY OWNED,09/01/2015,13:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,09/01/2015,15:12:00,K15-326508
A0751750,PIT BULL,STRAY,AT LARGE,07/05/2015,12:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/05/2015,15:30:00,K15-321444
A0751750,PIT BULL,LOST REPORT,OTHER,06/09/2015,11:22:00,HEALTHY,LOST REPORT,06/30/2015,14:50:00,K15-318630
A0751761,CHIHUAHUA SH,LOST REPORT,OTHER,10/07/2014,08:09:00,HEALTHY,LOST REPORT,11/21/2014,13:56:00,K14-297968
A0751873,GREAT PYRENEES,OWNER SURRENDER,GENERAL,10/24/2014,16:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/30/2014,11:13:00,K14-299461
A0752301,LABRADOR RETR,LOST REPORT,OTHER,09/11/2015,16:50:00,HEALTHY,LOST REPORT,10/07/2015,10:01:00,K15-327359
A0752732,COLLIE SMOOTH,OWNER SURRENDER,GENERAL,05/02/2015,13:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/02/2015,15:53:00,K15-314324
A0752803,SHIH TZU,OWNER SURRENDER,GENERAL,02/10/2015,11:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,02/13/2015,10:17:00,K15-307677
A0752889,CHIHUAHUA SH,CONFISCATED,QUARANTINE,07/29/2015,23:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,08/08/2015,11:51:00,K15-323718
A0753054,YORKSHIRE TERR,OWNER SURRENDER,DEAD ON ARRIVAL,12/06/2014,17:50:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,12/06/2014,17:54:00,K14-302848
A0753812,YORKSHIRE TERR,STRAY,POSSIBLY OWNED,07/09/2015,11:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/10/2015,18:33:00,K15-321898
A0754049,GERM SHEPHERD,STRAY,AT LARGE,10/04/2014,21:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/06/2014,16:09:00,K14-297814
A0795424,PIT BULL,STRAY,AT LARGE,08/28/2015,21:41:00,HEALTHY,RETURNED TO OWNER,08/29/2015,15:02:00,K15-326212
A0754333,MIN PINSCHER,CONFISCATED,KEEP SAFE,07/11/2015,16:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/13/2015,16:32:00,K15-322153
A0755254,LABRADOR RETR,OWNER SURRENDER,GENERAL,03/06/2015,11:59:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,03/07/2015,14:41:00,K15-309261
A0755388,AM PIT BULL TER,STRAY,POSSIBLY OWNED,03/08/2015,12:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/19/2015,15:26:00,K15-309429
A0755388,AM PIT BULL TER,STRAY,POSSIBLY OWNED,10/09/2014,23:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/13/2014,13:38:00,K14-298248
A0756143,SCHNAUZER MIN,CONFISCATED,QUARANTINE,05/23/2015,14:18:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/31/2015,12:44:00,K15-316841
A0756577,TOY FOX TERRIER,STRAY,POSSIBLY OWNED,07/07/2015,12:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/12/2015,15:28:00,K15-321704
A0756579,LABRADOR RETR,OWNER SURRENDER,GENERAL,07/01/2015,14:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,07/13/2015,11:09:00,K15-321169
A0756770,GREAT PYRENEES,OWNER SURRENDER,GENERAL,06/08/2015,11:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/09/2015,10:22:00,K15-318539
A0758117,LABRADOR RETR,STRAY,AT LARGE,03/04/2015,15:27:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/16/2015,11:05:00,K15-309160
A0758159,GERM SHEPHERD,STRAY,POSSIBLY OWNED,08/21/2015,16:05:00,HEALTHY,ADOPTION,09/02/2015,13:11:00,K15-325556
A0759627,GERM SHEPHERD,STRAY,AT LARGE,02/07/2015,02:54:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,02/10/2015,16:49:00,K15-307469
A0759765,LABRADOR RETR,OWNER SURRENDER,GENERAL,07/06/2015,12:50:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,07/21/2015,11:35:00,K15-321555
A0759881,LABRADOR RETR,STRAY,POSSIBLY OWNED,03/16/2015,00:34:00,HEALTHY,RETURNED TO OWNER,03/16/2015,12:53:00,K15-310021
A0759939,SIBERIAN HUSKY,OWNER SURRENDER,GENERAL,11/05/2014,12:53:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,11/17/2014,12:03:00,K14-300390
A0760197,GERM SHEPHERD,OWNER SURRENDER,GENERAL,10/07/2014,16:15:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/20/2014,15:02:00,K14-298017
A0760552,BICHON FRISE,CONFISCATED,QUARANTINE,12/13/2014,12:19:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,12/22/2014,12:55:00,K14-303370
A0762050,SCHNAUZER MIN,CONFISCATED,CRUELTY,12/16/2014,01:32:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,12/27/2014,00:00:00,K14-303572
A0762496,ROTTWEILER,STRAY,AT LARGE,12/13/2014,12:20:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,12/27/2014,11:31:00,K14-303367
A0762743,SCHNAUZER STAND,CONFISCATED,QUARANTINE,11/06/2014,19:06:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/17/2014,12:43:00,K14-300530
A0763048,GERM SHEPHERD,STRAY,POSSIBLY OWNED,02/13/2015,13:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,02/24/2015,15:43:00,K15-307920
A0763134,AM PIT BULL TER,STRAY,AT LARGE,09/08/2015,11:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,09/20/2015,12:34:00,K15-326975
A0763188,GERM SHEPHERD,STRAY,POSSIBLY OWNED,10/21/2014,16:51:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/23/2014,14:14:00,K14-299195
A0763269,POMERANIAN,OWNER SURRENDER,DEAD ON ARRIVAL,11/19/2014,17:01:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,11/19/2014,00:00:00,K14-301599
A0763348,CHIHUAHUA SH,OWNER SURRENDER,EUTHANASIA REQUESTED,10/09/2014,20:00:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,10/09/2014,21:34:00,K14-298239
A0763606,OLD ENG BULLDOG,OWNER SURRENDER,GENERAL,08/31/2015,17:07:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,09/12/2015,16:54:00,K15-326444
A0763698,SHIBA INU,OWNER SURRENDER,GENERAL,04/17/2015,14:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2015,12:28:00,K15-312926
A0763775,GERM SHEPHERD,OWNER SURRENDER,GENERAL,08/22/2015,15:29:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/30/2015,17:05:00,K15-325637
A0764112,PIT BULL,CONFISCATED,KEEP SAFE,04/02/2015,23:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/17/2015,16:23:00,K15-311592
A0764135,PAPILLON,CONFISCATED,QUARANTINE,04/22/2015,15:32:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,05/04/2015,12:34:00,K15-313400
A0764282,DUTCH SHEPHERD,STRAY,POSSIBLY OWNED,11/24/2014,09:25:00,HEALTHY,RETURNED TO OWNER,11/26/2014,14:46:00,K14-301966
A0764372,AUST CATTLE DOG,STRAY,POSSIBLY OWNED,03/25/2015,15:33:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/06/2015,18:18:00,K15-310868
A0764804,GERM SHEPHERD,OWNER SURRENDER,GENERAL,06/23/2015,13:20:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,06/25/2015,13:33:00,K15-320264
A0765127,CAIRN TERRIER,OWNER SURRENDER,GENERAL,05/27/2015,15:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,06/04/2015,18:25:00,K15-317209
A0765444,BLACK MOUTH CUR,LOST REPORT,OTHER,07/19/2015,14:43:00,HEALTHY,LOST REPORT,08/01/2015,12:48:00,K15-322915
A0765473,GERMAN PINSCHER,STRAY,POSSIBLY OWNED,01/16/2015,16:33:00,HEALTHY,ADOPTION,02/01/2015,16:05:00,K15-305816
A0765594,BOXER,OWNER SURRENDER,GENERAL,10/30/2014,11:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/01/2014,00:00:00,K14-299896
A0765594,BOXER,STRAY,POSSIBLY OWNED,03/07/2015,11:07:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/15/2015,13:07:00,K15-309338
A0765974,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,11/13/2014,13:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,12/29/2014,19:48:00,K14-301138
A0766431,AUST SHEPHERD,CONFISCATED,QUARANTINE,06/26/2015,15:17:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,07/06/2015,14:43:00,K15-320655
A0766857,ROTTWEILER,CONFISCATED,QUARANTINE,07/23/2015,14:21:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,07/27/2015,11:07:00,K15-323188
A0768035,PIT BULL,CONFISCATED,KEEP SAFE,10/08/2014,15:18:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/10/2014,17:00:00,K14-298097
A0768380,LABRADOR RETR,OWNER SURRENDER,GENERAL,01/21/2015,13:01:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,02/04/2015,18:14:00,K15-306111
A0768673,YORKSHIRE TERR,LOST REPORT,OTHER,06/15/2015,12:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,LOST REPORT,06/16/2015,06:40:00,K15-319328
A0768841,PIT BULL,LOST REPORT,OTHER,03/01/2015,14:55:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,LOST REPORT,03/26/2015,15:10:00,K15-305941
A0768964,LABRADOR RETR,STRAY,AT LARGE,08/07/2015,23:32:00,HEALTHY,ADOPTION,08/17/2015,18:12:00,K15-324396
A0769192,GERM SHEPHERD,LOST REPORT,OTHER,04/14/2015,11:45:00,HEALTHY,LOST REPORT,06/16/2015,11:52:00,K15-312598
A0769432,DOBERMAN PINSCH,OWNER SURRENDER,GENERAL,04/18/2015,15:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/23/2015,14:17:00,K15-313041
A0769434,DOBERMAN PINSCH,OWNER SURRENDER,GENERAL,04/18/2015,15:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/23/2015,14:17:00,K15-313042
A0770369,GERM SHEPHERD,STRAY,AT LARGE,07/03/2015,00:02:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,07/05/2015,12:53:00,K15-321313
A0770468,GERM SHEPHERD,STRAY,AT LARGE,10/17/2014,14:52:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/31/2014,10:50:00,K14-298870
A0770685,BICHON FRISE,OWNER SURRENDER,GENERAL,08/03/2015,14:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,08/06/2015,11:49:00,K15-324037
A0770999,LABRADOR RETR,STRAY,CONFINED,07/16/2015,11:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,08/04/2015,13:43:00,K15-322520
A0771153,ROTTWEILER,OWNER SURRENDER,GENERAL,02/26/2015,16:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,02/26/2015,16:57:00,K15-308745
A0771652,PIT BULL,STRAY,AT LARGE,04/15/2015,12:52:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/07/2015,11:59:00,K15-312725
A0772310,POODLE MIN,CONFISCATED,QUARANTINE,01/28/2015,13:43:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,02/09/2015,16:57:00,K15-306660
A0772832,BOXER,CONFISCATED,QUARANTINE,11/20/2014,10:47:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/22/2014,18:42:00,K14-301637
A0772917,GERM SHEPHERD,OWNER SURRENDER,GENERAL,04/14/2015,13:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/15/2015,11:49:00,K15-312619
A0773047,PIT BULL,CONFISCATED,KEEP SAFE,10/21/2014,00:31:00,HEALTHY,RETURNED TO OWNER,10/23/2014,14:52:00,K14-299151
A0773058,CHIHUAHUA LH,STRAY,AT LARGE,11/18/2014,09:39:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/20/2014,11:39:00,K14-301462
A0859594,POODLE MIN,OWNER SURRENDER,GENERAL,10/02/2014,13:07:00,HEALTHY,ADOPTION,10/03/2014,15:18:00,K14-297593
A0773058,CHIHUAHUA LH,OWNER SURRENDER,GENERAL,01/25/2015,14:06:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,02/07/2015,15:19:00,K15-306444
A0773185,CHIHUAHUA LH,STRAY,POSSIBLY OWNED,05/16/2015,12:24:00,HEALTHY,RETURNED TO OWNER,05/16/2015,17:06:00,K15-315902
A0773185,CHIHUAHUA LH,STRAY,AT LARGE,08/17/2015,08:43:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/30/2015,12:15:00,K15-325141
A0773226,PIT BULL,OWNER SURRENDER,EUTHANASIA REQUESTED,02/16/2015,20:00:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,02/17/2015,11:32:00,K15-308075
A0773528,LABRADOR RETR,OWNER SURRENDER,GENERAL,01/30/2015,18:14:00,HEALTHY,ADOPTION,02/21/2015,18:09:00,K15-306852
A0773901,PUG,OWNER SURRENDER,GENERAL,08/10/2015,17:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/23/2015,13:26:00,K15-324585
A0774184,AUST CATTLE DOG,OWNER SURRENDER,GENERAL,06/27/2015,20:20:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,07/29/2015,16:15:00,K15-320787
A0774243,LABRADOR RETR,OWNER SURRENDER,GENERAL,08/15/2015,17:10:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,08/16/2015,12:03:00,K15-325074
A0774854,LABRADOR RETR,STRAY,AT LARGE,09/27/2015,00:29:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,10/23/2015,16:24:00,K15-328566
A0775073,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,06/26/2015,17:42:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,07/15/2015,18:38:00,K15-320673
A0775085,LABRADOR RETR,OWNER SURRENDER,GENERAL,02/09/2015,22:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/31/2015,18:04:00,K15-307653
A0775615,GERM SHEPHERD,STRAY,POSSIBLY OWNED,08/22/2015,08:31:00,TREATABLE MANAGEABLE CONTAGIOUS,EUTHANIZED,09/04/2015,13:50:00,K15-325592
A0776257,PIT BULL,OWNER SURRENDER,GENERAL,10/01/2014,13:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/02/2014,10:59:00,K14-297506
A0776329,CAIRN TERRIER,OWNER SURRENDER,DEAD ON ARRIVAL,06/30/2015,11:39:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,06/30/2015,11:42:00,K15-321025
A0776746,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/05/2015,15:25:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/06/2015,13:06:00,K15-309218
A0777098,GREAT PYRENEES,STRAY,CONFINED,10/30/2014,23:45:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,11/23/2014,11:02:00,K14-299967
A0777439,LABRADOR RETR,CONFISCATED,QUARANTINE,01/20/2015,14:38:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,01/24/2015,15:28:00,K15-306053
A0777490,GERM SHEPHERD,CONFISCATED,QUARANTINE,06/24/2015,10:17:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,07/08/2015,12:01:00,K15-320333
A0833436,LABRADOR RETR,OWNER SURRENDER,GENERAL,05/01/2015,11:52:00,HEALTHY,EUTHANIZED,05/01/2015,18:42:00,K15-314205
A0777878,PIT BULL,OWNER SURRENDER,GENERAL,09/05/2015,11:46:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,09/05/2015,18:14:00,K15-326805
A0777947,GERM SHEPHERD,OWNER SURRENDER,GENERAL,11/22/2014,16:55:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,11/23/2014,10:13:00,K14-301886
A0778351,LABRADOR RETR,OWNER SURRENDER,GENERAL,08/07/2015,13:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/17/2015,17:01:00,K15-324339
A0778351,LABRADOR RETR,STRAY,POSSIBLY OWNED,08/05/2015,12:14:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,08/05/2015,17:50:00,K15-324152
A0778646,SHIH TZU,STRAY,AT LARGE,05/19/2015,13:56:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/31/2015,14:06:00,K15-316339
A0778781,ALASKAN HUSKY,OWNER SURRENDER,GENERAL,06/26/2015,11:08:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/26/2015,16:30:00,K15-320585
A0778976,GERM SHEPHERD,OWNER SURRENDER,GENERAL,07/11/2015,11:24:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,07/12/2015,10:44:00,K15-322096
A0779215,GERM SHEPHERD,OWNER SURRENDER,GENERAL,09/22/2015,17:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/03/2015,18:12:00,K15-328209
A0780331,PIT BULL,OWNER SURRENDER,GENERAL,07/14/2015,11:55:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,07/28/2015,08:04:00,K15-322318
A0780616,BORDER COLLIE,CONFISCATED,KEEP SAFE,08/18/2015,16:56:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,08/31/2015,09:33:00,K15-325277
A0780630,PIT BULL,STRAY,POSSIBLY OWNED,10/07/2014,14:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/09/2014,12:17:00,K14-298010
A0780986,CHIHUAHUA SH,STRAY,POSSIBLY OWNED,08/06/2015,12:13:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/17/2015,17:55:00,K15-324243
A0781026,SHIH TZU,OWNER SURRENDER,EUTHANASIA REQUESTED,04/05/2015,16:32:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/05/2015,16:55:00,K15-311785
A0781044,CHOW CHOW,STRAY,POSSIBLY OWNED,04/14/2015,15:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/22/2015,10:48:00,K15-312648
A0781168,PIT BULL,LOST REPORT,OTHER,07/05/2015,12:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,LOST REPORT,11/10/2015,10:52:00,K15-321451
A0781176,AUST SHEPHERD,OWNER SURRENDER,RETURN30,05/27/2015,12:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/21/2015,17:47:00,K15-319972
A0781176,AUST SHEPHERD,OWNER SURRENDER,GENERAL,05/27/2015,12:18:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,06/17/2015,16:53:00,K15-317172
A0781477,BORDER COLLIE,OWNER SURRENDER,GENERAL,02/02/2015,11:37:00,HEALTHY,ADOPTION,02/08/2015,15:16:00,K15-307091
A0781843,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/12/2015,16:11:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/23/2015,13:02:00,K15-309800
A0781876,CHIHUAHUA SH,STRAY,POSSIBLY OWNED,10/05/2014,13:44:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/07/2014,14:27:00,K14-297834
A0782011,LHASA APSO,STRAY,AT LARGE,07/24/2015,22:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,08/05/2015,11:18:00,K15-323350
A0782618,SHIH TZU,STRAY,POSSIBLY OWNED,05/04/2015,17:44:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,05/20/2015,16:24:00,K15-314568
A0783051,GERM SHEPHERD,STRAY,POSSIBLY OWNED,05/26/2015,13:32:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,06/16/2015,19:23:00,K15-317048
A0783544,BULLDOG,CONFISCATED,KEEP SAFE,04/23/2015,03:43:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/24/2015,12:23:00,K15-313437
A0784206,LABRADOR RETR,OWNER SURRENDER,GENERAL,05/23/2015,12:04:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,05/23/2015,13:19:00,K15-316809
A0785358,GREAT PYRENEES,LOST REPORT,OTHER,05/15/2015,11:58:00,HEALTHY,LOST REPORT,05/23/2015,12:21:00,K15-315763
